"CHE_CODI","B145_CODI","ORG_NABREV","ORG_NOME","CHE_DATA","CHE_VALID","ORG_ENDER","ORG_COMPL","ORG_CIDADE","ORG_ESTADO","ORG_CEP","ORG_FONEAREA","ORG_FONE","ORG_SITE","ORG_EMAIL","PAIS_NOME","B145_ADM","B145_TIPO","B145_STATUS","ORGP_SIGLA","ORGP_NOME","URL_CHE","URL_EO"
"1903-31/ANAC","0000001356","HELICENTRO ZONA SUL","FLK SERVIÇOS AUXILIARES DO TRANSPORTE AÉREO","01/11/2021","","Rua Adelino Teste N° 251 Cond. C   ","Bairro Distrito Olhos D´água","Belo Horizonte","MG","30390-070","","(31) 3288-3072",""," kellybatista@hzs.com.br    luizhtel@me.com  ","Brasil","S","P","V","HELICENTRO ZONA SUL","FLK SERVIÇOS AUXILIARES DO TRANSPORTE AÉREO","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1903-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002915.pdf"
"1911-41/ANAC","0000001357","MTU BRASIL","MTU MAINTENANCE DO BRASIL LTDA.","01/11/2021","","Av. Cruzada Bandeirantes 205 Bairro Barro Branco","","Cotia","SP","06705140","","","","paulo.cerone@mtudobrasil.com,rodrigo.brandao-external@mtu.de","Brasil","S","P","V","MTU BRASIL","MTU MAINTENANCE DO BRASIL LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1911-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002917.pdf"
"8103-01/ANAC","0000001358","BRASIL AVIATION SANTA GENOVEVA","BRASIL AVIATION TÁXI AÉREO EIRELI ME","01/11/2021","","Avenida Santos Dumont Hangar Brasil Vida - Aeroporto Santa Genoveva","HANGARES NORTE","Goiânia","GO","74.672-420","62","3595-8252","","srm@brasilaviation.com.br, engenharia@brasilaviation.com.br, johnatan@engineer.com, sgso@brasilaviation.com.br","Brasil","N","S","V","BRASIL AVIATION","BRASIL AVIATION TAXI AEREO EIRELI","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8103-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002918.pdf"
"1902-43/ANAC","0000001359","NAPLES JET CENTER","NAPLES JET CENTER","01/11/2021","31/01/2021","377 Citation Point Naples  ","","Florida","","34104","","","","jgoodwin@naplesjetcenter.com,dkorn@naplesjetcenter.com,manny@naplesjetcenter.com","Estados Unidos","S","P","V","NAPLES JET CENTER","NAPLES JET CENTER","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1902-43_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002920.pdf"
"0608-01/ANAC","0000001360","HBR BELO HORIZONTE","HBR AVIAÇÃO S.A.","01/11/2021",""," RUA BOAVENTURA Nº 2312 BAIRRO AEROPORTO","","Belo Horizonte","MG","31.270-310","","11 4880-8000","","srm@hbraviacao.com.br","Brasil","N","S","V","HBR","HBR AVIAÇÃO S.A.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0608-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002922.pdf"
"1901-31/ANAC","0000001361","AEROCLUBE UBERLÂNDIA","AEROCLUBE DE UBERLÂNDIA","01/11/2021","","Rua Salgado Filho 20 - Jardim Ipanema ","Aeroclube de Uberlândia","Uberlândia","MG","38406-393","34","32124999","","adrianoaeroclubeudi@gmail.com, adrianoccouto@hotmail.com ","Brasil","S","P","V","AEROCLUBE UBERLÂNDIA","AEROCLUBE DE UBERLÂNDIA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1901-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002923.pdf"
"6512-01/ANAC","0000001362","LÍDER BRASILIA","LÍDER TÁXI AÉREO S/A","01/11/2021","","SETOR DOS HANGARES - HANGAR 16","","BRASILIA","DF","71609-970","","","","antonio.ivaldo@lideraviacao.com.br, aeronavegabilidade@lideravacao.com.br, victor.ribeiro@lideraviacao.com.br","Brasil","N","S","V","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-000669.pdf"
"1905-61/ANAC","0000001363","ZOE SERVIÇOS ESPECIALIZADOS","ZOE ENGENHARIA LTDA","01/11/2021","","Rodovia GO-070 Km 05 - Lote 6-A Aeródromo Brigadeiro Eppinghaus","Escolinha","Goiânia ","GO","74.470-442","62","3207-0092","","zoe-engconsultoria@hotmail.com, virgilio.marques@hotmail.com","Brasil","S","P","V","ZOE","ZOE ENGENHARIA LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1905-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002925.pdf"
"1906-41/ANAC","0000001364","HELIWORKS","HELIWORKS MANUTENCAO REPARO E OVERHAUL LTDA,","01/11/2021","","R ALFONSO GIANNICO 655","HANGAR 4","GUARATINGUETA","SP","12515160","12","31532224","www.heliworksmro.com.br","CRUZ.FABIO@HELIWORKSMRO.COM.BR,fabio_cruz@rocketmail.com,","Brasil","S","P","V","HELIWORKS","HELIWORKS MANUTENCAO REPARO E OVERHAUL LTDA,","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1906-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002926.pdf"
"1811-31/ANAC","0000001365","TARMAC AZEREIX","TARMAC AEROSAVE S.A.S.","01/11/2021","04/12/2022","L' Aerodrome 65380 AZEREIX FRANCE","","Azereix","","","","+335 62 42 89 90","www.tarmacaerosave.aero/","Remi.PRADEILLE@tarmacaerosave.aero,information@tarmacaerosave.aero, mathieu.lhoste@tarmacaerosave.aero, aurelie.griffiths@tarmacaerosave.aero","França","S","P","V","TARMAC","TARMAC AEROSAVE S.A.S.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1811-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002927.pdf"
"1910-61/ANAC","0000001366","AEROBAT","AEROBAT MANUTENÇÃO DE AERONAVES EIRELI ","01/11/2021","","Rua Francisco Valois s/n Hangar 14 Setor Industrial Aeroporto Aeroporto Civil de Anápolis","SWNS","Anápolis","GO","75.104-280","62","99195-3345","","aerobatbrasil@gmail.com, jpr132370@gmail.com, vcjaer@gmail.com","Brasil","S","P","V","AEROBAT","AEROBAT MANUTENÇÃO DE AERONAVES EIRELI ","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1910-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002929.pdf"
"1902-42/ANAC","0000001367","AWS","AWS GROUP SERVIÇOS AERONÁUTICOS INDUSTRIAIS E COMERCIAIS LTDA - ME","01/11/2021","","Av.Andromeda 3454 sala 01","","São José dos Campos"," SP","12233001","12","30288557","www.awsgroup.com.br","contact@awsgroup.com.br,anderson.siqueira@awsgroup.com.br","Brasil","S","P","V","AWS","AWS CUSTOMER SUPPORT","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1902-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002931.pdf"
"6512-01/ANAC","0000001368","LÍDER TAXI AÉREO ARACAJU","LÍDER TÁXI AÉREO S/A","01/11/2021","","AV. Senador Julio Leite 1440 lote 1","Bairro Aeroporto","Aracaju","SE","49037-580","","","","","Brasil","N","S","V","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002932.pdf"
"9608-01/ANAC","0000001369","CHC CAMPOS DOS GOYTACAZES","CHC DO BRASIL TÁXI AÉREO S.A","01/11/2021","","Estrada Brejo Grande S/N","Aeroporto Bartolomeu Lisandro","Campos dos Goytacazes","RJ","28093-000","","","","","Brasil","N","S","V","CHC DO BRASIL","CHC DO BRASIL TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-9608-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002933.pdf"
"0145-99/ANAC","0000001371","TEST OM145","TESTE 001","01/11/2021","","ENDEREÇO FICTICIO","ANAC BRASILA","Brasília","DF","70351757","61"," 35015360","www.anac.gov.br","os_15102020@anac.gov.br","Brasil","S","P","V","TEST","TESTE 001","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0145-99_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002934.pdf"
"1804-42/ANAC","0000001372","WS ENG. E MANUT.- GRU","WS ENGENHARIA E MANUTENÇÃO DE AERONAVES","01/11/2021","","Aerop Intl de Guarulhos - Remota Lateral Áreas APRL0043 e APRL0043E","Pátio do GRUAIRPORT","Guarulhos","SP","07140-030","","","","luiz.kordiaka@riocargo.com,mauro.martins@riocargo.com","Brasil","N","S","X","WS ENG. E MANUTENÇÃO","WS ENGENHARIA E MANUTENÇÃO DE AERONAVES","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1804-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002939.pdf"
"0311-02/ANAC","0000001373","OMNI GALEÃO (CANCELADA)","OMNI TÁXI AÉREO S.A","01/11/2021","","Av. Vinte de Janeiro s/n - Ilha do Governador ","ATP TPS 2 Jirau Eixos 37/38 Linhas C/D","Rio de Janeiro","RJ","21941-900","","","","","Brasil","N","S","X","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002945.pdf"
"1907-41/ANAC","0000001374","AVIATEK","AVIATEK MANUTENÇÃO DE COMPONENTES AERONÁUTICOS LTDA ","01/11/2021","","Rua Marcelo Muller 205 Jardim Independência","","São Paulo","SP"," 03223-060","11","11 98121-2458","","renato.abreu@aviatek.com.br,comercial@aviatek.com.br","Brasil","S","P","V","AVIATEK","AVIATEK MANUTENÇÃO DE COMPONENTES AERONÁUTICOS LTDA - ME","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1907-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002947.pdf"
"1908-31/ANAC","0000001379","AZUL CONECTA JUNDIAÍ","AZUL CONECTA","01/11/2021","","Av. Emilio Antonon 901D Casa Branca ","","Jundiaí","SP","13212-010","11","45822355","","silva.luciano@voeazul.com.br, two.rodrigo@voeazul","Brasil","S","P","V","AZUL CONECTA","AZUL CONECTA LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1908-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002948.pdf"
"1902-31/ANAC","0000001380","CLEARWATER","CLEARWATER DEFENSE SYSTEMS CORP.","01/11/2021","28/02/2021","27265 Gloucester Way - ","Unit B101 -  V43Z8","Langley  BC","","","","","","","Canadá","S","P","V","CLEARWATER","CLEARWATER DEFENSE SYSTEMS CORP.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1902-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002950.pdf"
"2009-61/ANAC","0000001381","QCK","QCK AERO EIRELI -EPP","01/11/2021","","Praça Capitão Frazão 913 bairro Santa Genoveva ","Hangar da Quick","Goiânia","GO","74672-410","62","3096-2258","","abrao@quickaviacao.com.br, jusmar@quickaviacao.com.br , lucia@quickaviacao.com.br,  controletecnico@quickaviacao.com.br","Brasil","S","P","V","QCK ","QCK AERO EIRELI -EPP","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2009-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002953.pdf"
"0311-02/ANAC","0000001382","OMNI CARAUARI","OMNI TÁXI AÉREO S.A","01/11/2021","","Av. Dom Pedro Segundo 600-628","Centro","Carauari","AM","69500000","","","https://www.omnibrasil.com.br/","qualidade.manutencao@omnibrasil.com.br","Brasil","N","S","V","OMNI","OMNI TÁXI AÉREO S.A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0311-02_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002955.pdf"
"1906-51/ANAC","0000001383","HANGAR SS","HANGAR SS MANUTENÇÃO AERONÁUTICA","01/11/2021","","Rua Helmuth Heldt 1500","Bairro Canudos AER. DE NOVO HAMBUR","Novo Hamburgo","RS","","","51 3191-8008","","FRANKSEFERIN@GMAIL.COM,","Brasil","S","P","V","HANGAR SS","HANGAR SS MANUTENÇÃO AERONÁUTICA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1906-51_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002957.pdf"
"1907-31/ANAC","0000001384","HELISTAR BOGOTÁ","HELISTAR TECHNICAL CENTER","01/11/2021","31/07/2023","Autopista Norte Kilometro 16 Lotes 67y8 ","Aeropuerto Guaymaral","Bogotá","","","571","413 8920","http://www.helistar.com.co/Wordpress/en/home-en/","aseguramiento@helistaraviacion.com, ingcalidad@helistaraviacion.com","Colômbia","S","P","V","HELISTAR BOGOTÁ","HELISTAR TECHNICAL CENTER","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1907-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002959.pdf"
"0145-99/ANAC","0000001385","TEST OM145 SECUNDÁRIA","TESTE 001","01/11/2021","","Era uma casa / Muito engraçada / Não tinha teto / Não tinha nada","Mas era feita. Com muito esmero.","Chuí","RS","96255-000","","","","","Brasil","N","S","S","TEST","TESTE 001","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0145-99_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002961.pdf"
"","0000001386","AEROTOP TÁXI AÉREO MACAPÁ","AEROTOP TÁXI AÉREO LTDA","","","RUA HILDEMAR MAIA S/N BOX AEROTOP AEROPORTO INTERNACIONAL DE MACAPÁ","","MACAPÁ","AP","68902-335","96","3223-2319/ 3223-6824","","ctm@aerotop.com.br, elinelsonfernandes@aerotop.com.br","Brasil","N","","P","AEROTOP TÁXI AÉREO","AEROTOP TÁXI AÉREO LTDA"," "," "
"","0000001387","GE DALLAS","GENERAL ELETRIC COMPANY","","","15225 FAA Blvd","","Forth Worth","TX","76155","","6827382206","","jeff.barnett@ge.com","Estados Unidos","N","","P","GE","GENERAL ELECTRIC"," "," "
"1910-41/ANAC","0000001388","F/LIST BRASIL","F/LIST BRASIL INTERIORES DE AERONAVES LTDA.","01/11/2021","","Avenida Santos Dumont 1275 Jardim Ana Maria","","Sorocaba","SP","18065-290","12","39271080","","j.freitas@f-list.at,m.olenscki@f-list.at","Brasil","S","P","V","F/LIST BRASIL","F/LIST BRASIL INTERIORES DE AERONAVES LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1910-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002967.pdf"
"2001-42/ANAC","0000001389","BOMBARDIER WICHITA","BOMBARDIER AEROSPACE","01/11/2021","31/01/2022","One Learjet Way"," 67209","Wichita - KS","","","","","","michael.dittmar@aero.bombardier.com","Estados Unidos","S","P","V","BOMBARDIER","BOMBARDIER AEROSPACE","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2001-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002968.pdf"
"2001-41/ANAC","0000001390","BOMBARDIER HARTFORD","BOMBARDIER AEROSPACE","01/11/2021","31/01/2022","Bradley Int`l  Airport Bldg.","85-173","Windsor Locks - CT","","","","","","ron.kuphal@aero.bombardier.com","Estados Unidos","S","P","V","BOMBARDIER","BOMBARDIER AEROSPACE","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2001-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002969.pdf"
"0211-04/ANAC","0000001391","DASSAULT-STUART-FL","AVIONS MARCEL DASSAULT - BREGUET AVIATION","01/11/2021","31/08/2023","2327 Se Thunderbolt Drive   ","Hangar 12","Stuart - Florida","","","","","","Wendell.Lane@FalconJet.com,Ronald.Crosler@FalconJet.com","Estados Unidos","N","S","V","DASSAULT-BREGUET","AVIONS MARCEL DASSAULT - BREGUET AVIATION","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0211-04_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002970.pdf"
"2006-61/ANAC","0000001392","AERO PORÃ","AERO PORÃ MANUTENÇÃO DE AERONAVES - CRUZ RAMOS & RAMOS LTDA","01/11/2021","","Fazenda São Jerônimo BR-364 - Km 65 Zona Rural","","Alto Garças","MT","78770-000","66","99991-7134","","wel.f.melo@hotmail.com, aero.pora@hotmail.com, reginaldocramos@hotmail.com, reinaldorammos@hotmail.com, regielencramos@hotmail.com","Brasil","S","P","V","AERO PORÃ","AERO PORÃ MANUTENÇÃO DE AERONAVES - CRUZ RAMOS & RAMOS LTDA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2006-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002971.pdf"
"1909-31/ANAC","0000001393","AEROMAX AVIAÇÃO","AEROMAX AVIAÇÃO EIRELI","01/11/2021","","Rua Cordovil do Merithy 205","Oficinas","Ponta Grossa","PR","84045-060","","","","contato@aeromax.eng.br","Brasil","S","P","V","AEROMAX AVIAÇÃO","AEROMAX AVIAÇÃO EIRELI","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1909-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002972.pdf"
"6512-01/ANAC","0000001394","LÍDER TAXI AÉREO SALVADOR","LÍDER TÁXI AÉREO S/A","01/11/2021","","Praça Gago Coutinho S/N – Aeroporto Luis Eduardo Magalhães – Área de Hangares","Lote 3 -  São Cristovão","Salvador","BA","41510045","","","","","Brasil","N","S","V","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002973.pdf"
"2004-41/ANAC","0000001395","FLIGHTPARTS","FLIGHTPARTS BRAZIL (DRAYTON AEROSPACE S/A)","01/11/2021","","Rua Augusto Severo 851 - Bairro São João","","Porto Alegre","RS","90240480","51","90240-480","","elton.soldatelli@flightparts.com","Brasil","S","P","V","FLIGHTPARTS","FLIGHTPARTS BRAZIL (DRAYTON AEROSPACE S/A)","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2004-41_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002975.pdf"
"1903-33/ANAC","0000001396","BOMBARDIER AUSTRIA","BOMBARDIER AEROSPACE","01/11/2021","01/06/2023","Flughafenstrasse 1 ","4063","Horsching","","","","","","michael.vrablik@aero.bmbardier.com","Áustria","S","P","V","BOMBARDIER","BOMBARDIER AEROSPACE","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1903-33_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002958.pdf"
"8806-01/ANAC","0000001397","ICON TAXI AÉRO SOROCABA","ICON TÁXI AÉREO LTDA","01/11/2021","","Av. Santos Dumont  1275","Lote 19 - Hangar Icon","Sorocaba","SP","18065290","","","","","Brasil","N","S","V","ICON","GLOBAL PARTS","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-8806-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002977.pdf"
"1911-32/ANAC","0000001402","TOWER PROJECTS","TOWER PROJECTS & AVIATION LTDA- EPP","01/11/2021","","Rua Cristiano Machado 72 - Jardim América ","","Rio de Janeiro","RJ","21240-470","","","","contato.tower@hotmail.com","Brasil","S","P","V","TOWER PROJECTS","TOWER PROJECTS & AVIATION LTDA- EPP","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1911-32_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002979.pdf"
"1912-31/ANAC","0000001403","RR MANUTENÇÃO","RR MANUTENÇÃO DE AERONAVES","01/11/2021","","Estrada de Nova Cruz S/N PE 14  km 2.6","Cruz Rebouças","Igarassu","PE","53620804","83","996627336","","rrmanutencaodeaeronaves@gmail.com","Brasil","S","P","V","RR MANUTENÇÃO","RR MANUTENÇÃO DE AERONAVES","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1912-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002983.pdf"
"1906-32/ANAC","0000001404","AIRPLANE DELIVERY","AIRPLANE DELIVERY","01/11/2021","12/07/2023","Toulouse Fracazal Airport - 135 Avenue Du Comminges","31270 Cugnax - France","Toulouse","","","","","","cv@airplane-delivery.com","França","S","P","V","AIRPLANE DELIVERY","AIRPLANE DELIVERY","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1906-32_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002985.pdf"
"1908-31/ANAC","0000001405","AZUL CONECTA BELÉM","AZUL CONECTA","01/11/2021","","Aeroporto Internacional de Belém S/N ","Setor de Hamgares - Hangar 7","Belém","PA","6617420","11","45822355","","ctm@twoflex.com.br","Brasil","N","S","V","AZUL CONECTA","AZUL CONECTA LTDA.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1908-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002988.pdf"
"2005-31/ANAC","0000001407","AERSALE","AERSALE INC.","01/11/2021","31/05/2022","1658 South Litchfield Road","","Goodycar","AZ","85338","","+13057643200","https://www.aersale.com/","sales@aersale.com, Daniel.Ferwerda@aersale.com, Michael.Block@aersale.com","Estados Unidos","S","P","V","AERSALE","AERSALE INC.","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2005-31_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002991.pdf"
"2001-61/ANAC","0000001408","FADEA SA ","FÁBRICA ARGENTINA DE AVIONES BRIG. SAN MARTIN SA","01/11/2021","31/01/2022","Av. Fuerza Aérea Argentina N 5500 (X5010JMN)","Republica Argentina","Ciudad de Córdoba","NA","NA","54","351-4668700","www.fadeasa.com.ar","videlab@fadeasa.com.ar, outes@fadeasa.com.ar","Argentina","S","P","V","FÁBRICA ARGENTINA ","FÁBRICA ARGENTINA DE AVIONES BRIG. SAN MARTIN SA","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-2001-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002992.pdf"
"6512-01/ANAC","0000001409","LÍDER TAXI AÉREO GUAMARÉ","LÍDER TÁXI AÉREO S/A","01/11/2021","","Refinaria  Potiguar Clara Camarão","Rodovia RN 221 KM 5","Guamaré","RN","59598-000","","","","","Brasil","N","S","X","LÍDER TAXI AÉREO","LÍDER TÁXI AÉREO S/A","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-6512-01_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002993.pdf"
"0902-42/ANAC","0000001410","GO AIR BARUERI","MASTER OFICNA MANURENÇÃO DE AERONAVES LTDA (GO AIR) ","01/11/2021","","Cidade do Negócios allta Estrada do Alpes","1670 - Jardim Belval","Barueri","SP","06423-080","11","3061-3070","","marcus@aeromastertaxiaereo.com.br,russo@goair.com.br,diego@goair.com.br,isabel@goair.com.br","Brasil","N","S","V","GO AIR","GO AIR  (MASTER OFICINA MANUTENCAO DE AERONAVES LTDA)","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-0902-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002994.pdf"
"1912-61/ANAC","0000001411","PRIME MANUTENÇÃO","PRIME MANUTENÇÃO DE AERONAVES - (CLAUDEMIR LOPES DA SILVA)","01/11/2021","","ESTRADA DO AEROPORTO N.º 6365E HANGAR 01","JARDIM AEROPORTO","TANGARÁ DA SERRA","MT","78.300-00","65","99941-0181","","adm@primemanutencao.com.br, miro@primemanutencao.com.br, rt@primemanutencao.com.br, gr@primemanutencao.com.br, rt_brandolff@hotmail.com","Brasil","S","P","V","PRIME MANUTENÇÃO","PRIME MANUTENÇÃO DE AERONAVES - (CLAUDEMIR LOPES DA SILVA)","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1912-61_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002996.pdf"
"1804-42/ANAC","0000001412","WS ENG. E MANUT. - BSB","WS ENGENHARIA E MANUTENÇÃO DE AERONAVES","01/11/2021","","Aeroporto Intl de Brasília - Sala no prédio das ESATAS - Setor de Hangares","","Brasilia","DF","71608900","","","","luiz.kordiaka@riocargo.com","Brasil","N","","X","WS ENG. E MANUTENÇÃO","WS ENGENHARIA E MANUTENÇÃO DE AERONAVES","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE/CHE-1804-42_ANAC.pdf","https://sistemas.anac.gov.br/certificacao/AvGeral/CHE-Adendos/Ad-002997.pdf"
