codigo_ocorrencia2;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_veiculo;aeronave_fabricante;aeronave_modelo;aeronave_tipo_icao;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_pmd;aeronave_pmd_categoria;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
45653;ZSSXY;***;AVIÃO;AIRBUS INDUSTRIE;A330-243;A332;JATO;BIMOTOR;230000;230000;0;0;ÁFRICA DO SUL;ÁFRICA DO SUL;AVIÃO;***;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;***;***;0
45652;PPGQJ;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;3;1993;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0
45651;PPCIE;***;AVIÃO;CIRRUS;SR20;SR20;PISTÃO;MONOMOTOR;1315;1315;4;2000;BRASIL;BRASIL;AVIÃO;PARTICULAR;Comandante Rolim Adolfo Amaro;Comandante Rolim Adolfo Amaro;CRUZEIRO;PRIVADA;LEVE;0
45647;PRLDG;TÁXI AÉREO;HELICÓPTERO;SIKORSKY;S-76C;S76;TURBOEIXO;BIMOTOR;5307;5307;14;2009;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;TÁXI;TÁXI AÉREO;NENHUM;0
45625;PTEVP;PARTICULAR;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;6;1979;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;LEVE;0
45624;PTXLI;TÁXI AÉREO;AVIÃO;LEARJET;35A;LJ35;JATO;BIMOTOR;7711;7711;10;1980;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;TÁXI AÉREO;NENHUM;0
45619;PUGCP;EXPERIMENTAL;ULTRALEVE;***;FENIX 0202;ULAC;PISTÃO;MONOMOTOR;470;470;2;1990;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;EXPERIMENTAL;SUBSTANCIAL;0
45618;PPHMF;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-C-1REBOCADOR;PAUL;PISTÃO;MONOMOTOR;520;520;1;1962;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BLUMENAU;BLUMENAU;VOO A BAIXA ALTURA;INSTRUÇÃO;SUBSTANCIAL;0
45612;PPGMG;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;INSTRUÇÃO;NENHUM;0
45611;N954AR;***;AVIÃO;MCDONNELL DOUGLAS;MD-11F;***;JATO;TRIMOTOR;285990;285990;0;1992;ESTADOS UNIDOS;ESTADOS UNIDOS;AVIÃO;***;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;***;NENHUM;0
45610;PPGGK;INSTRUÇÃO;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;ARREMETIDA NO SOLO;INSTRUÇÃO;LEVE;0
45609;PPPJN;REGULAR;AVIÃO;EMBRAER;ERJ 190-100 LR;E190;JATO;BIMOTOR;50300;50300;112;2011;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;LEVE;0
45604;PRWJC;REGULAR;AVIÃO;BOEING COMPANY;737-341;B733;JATO;BIMOTOR;61234;61234;156;1991;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;REGULAR;NENHUM;0
45602;PPGXE;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-C;PAUL;PISTÃO;MONOMOTOR;660;660;2;1962;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;PIRACICABA;PIRACICABA;INDETERMINADA;INSTRUÇÃO;SUBSTANCIAL;0
45601;PRGTI;REGULAR;AVIÃO;BOEING COMPANY;737-8EH;B738;JATO;BIMOTOR;70533;70533;194;2006;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;REGULAR;NENHUM;0
45600;PTGGG;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1976;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;0
45599;PTCJX;***;AVIÃO;PIPER AIRCRAFT;PA-23-250;PA27;PISTÃO;BIMOTOR;2358;2358;6;1966;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0
45598;PPGXN;***;AVIÃO;NEIVA;56-C;PAUL;PISTÃO;MONOMOTOR;660;660;2;1961;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;DECOLAGEM;INSTRUÇÃO;LEVE;0
45597;PTKPG;***;AVIÃO;BEECH AIRCRAFT;A56TC;BE56;PISTÃO;BIMOTOR;2717;2717;6;1970;BRASIL;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;CAMPO GRANDE;TERUEL IPANEMA ESTÂNCIA;POUSO;POLICIAL;SUBSTANCIAL;0
45596;PTNKS;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;P28R;PISTÃO;MONOMOTOR;1202;1202;4;1977;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;DESTRUÍDA;3
45594;PTGQD;AGRÍCOLA;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;0;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;0
45589;PPSAM;***;AVIÃO;PILATUS;PC-12/47;PC12;TURBOÉLICE;MONOMOTOR;4760;4760;8;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;GOVERNADOR LUCAS NOGUEIRA GARCEZ (SBLN*);ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
45588;ECGLE;***;AVIÃO;AIRBUS INDUSTRIE;A340;***;JATO;BIMOTOR;237000;237000;0;0;ESPANHA;ESPANHA;AVIÃO;***;ADOLFO SUÁREZ MADRID–BARAJAS AIRPORT;ANTONIO CARLOS JOBIM / GALEÃO;DESCIDA;REGULAR;NENHUM;0
45587;PTUME;***;AVIÃO;NEIVA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2000;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0
45586;PTUIL;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1994;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;0
45585;PTUZW;***;AVIÃO;EMBRAER;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2011;BRASIL;BRASIL;AVIÃO;PARTICULAR;14 BIS;14 BIS;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;1
45584;PRLLA;***;AVIÃO;BEECH AIRCRAFT;58;BE58;PISTÃO;BIMOTOR;2449;2449;6;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
45582;PTLNH;***;AVIÃO;BEECH AIRCRAFT;F33A;BE33;PISTÃO;MONOMOTOR;1542;1542;5;1982;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA FONTANA;RONDONÓPOLIS;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
45580;PRCHO;***;HELICÓPTERO;SIKORSKY AIRCRAFT;S-76C;S76;TURBOEIXO;BIMOTOR;5307;5307;14;2007;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;APROXIMAÇÃO FINAL;TÁXI AÉREO;LEVE;0
45579;PTEZU;***;AVIÃO;EMBRAER;EMB-810C;PA34;PISTÃO;BIMOTOR;2073;2073;7;1979;BRASIL;BRASIL;AVIÃO;PARTICULAR;PARAÍSO DO TOCANTINS;BALSAS;POUSO;PRIVADA;SUBSTANCIAL;0
45576;PRGTN;***;AVIÃO;BOEING;737-8EH;B738;JATO;BIMOTOR;70533;70533;197;2007;BRASIL;BRASIL;AVIÃO;REGULAR;CONGONHAS;SALGADO FILHO;POUSO;REGULAR;SUBSTANCIAL;0
45573;PTPTB;***;AVIÃO;CESSNA AIRCRAFT;208B;C208;TURBOÉLICE;MONOMOTOR;3969;3969;11;1999;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FLORES;EDUARDO GOMES;DECOLAGEM;TÁXI AÉREO;SUBSTANCIAL;1
45572;PTUHZ;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1993;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0
45571;PTYAK;***;HELICÓPTERO;EUROCOPTER FRANCE;AS 350 BA;AS50;TURBOEIXO;MONOMOTOR;2100;2100;6;1995;BRASIL;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;VAL DE CANS / JÚLIO CEZAR RIBEIRO;VAL DE CANS / JÚLIO CEZAR RIBEIRO;OUTRA FASE;POLICIAL;SUBSTANCIAL;0
45570;PRSRM;***;AVIÃO;PIPER AIRCRAFT;PA-25-235;PA25;PISTÃO;MONOMOTOR;1315;1315;1;1965;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;0
45569;PTBHY;***;AVIÃO;CESSNA AIRCRAFT;180C;C180;PISTÃO;MONOMOTOR;1202;1202;4;0;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;SÍTIO SANTA HELENA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
45564;PTUUJ;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2007;BRASIL;BRASIL;AVIÃO;PARTICULAR;FAZENDA SONORA ESTÂNCIA;FAZENDA SONORA ESTÂNCIA;VOO A BAIXA ALTURA;AGRÍCOLA;SUBSTANCIAL;0
45554;PRPSK;***;AVIÃO;EMBRAER;EMB-145LR;E145;JATO;BIMOTOR;21990;21990;54;2001;BRASIL;BRASIL;AVIÃO;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;POUSO;REGULAR;LEVE;0
45553;PRGUL;***;AVIÃO;BOEING;737-8EH;B738;JATO;BIMOTOR;70533;70533;193;2011;BRASIL;BRASIL;AVIÃO;REGULAR;CONGONHAS;VIRACOPOS;DECOLAGEM;REGULAR;NENHUM;0
45529;PUGGA;EXPERIMENTAL;ULTRALEVE;GLAUCO ANDRE MACHADO - ME;JABIRU J250;ULAC;PISTÃO;MONOMOTOR;700;700;2;2010;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;EXPERIMENTAL;SUBSTANCIAL;0
45528;PTOFD;***;AVIÃO;BEECH AIRCRAFT;F90;BE9T;TURBOÉLICE;BIMOTOR;4967;4967;8;1981;BRASIL;BRASIL;AVIÃO;PARTICULAR;CONGONHAS;VAL DE CANS / JÚLIO CEZAR RIBEIRO;APROXIMAÇÃO FINAL;PRIVADA;SUBSTANCIAL;0
45527;PTXAB;***;AVIÃO;PIPER AIRCRAFT;PA-25-235;PA25;PISTÃO;MONOMOTOR;1315;1315;1;1975;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;SUBSTANCIAL;0
45526;PRSTO;***;AVIÃO;CESSNA AIRCRAFT;A188B;C188;PISTÃO;MONOMOTOR;1814;1814;1;1972;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;AGRÍCOLA;DESTRUÍDA;1
45525;PTWQY;AGRÍCOLA;AVIÃO;AIR TRACTOR;AT-401B;AT3P;PISTÃO;MONOMOTOR;2722;2722;1;1999;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FILIAL CAMPO FLORIDO;FILIAL CAMPO FLORIDO;CRUZEIRO;AGRÍCOLA;SUBSTANCIAL;0
45524;PPGKQ;***;AVIÃO;PIPER AIRCRAFT;PA-18;PA18;PISTÃO;MONOMOTOR;680;680;2;1950;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;Comandante Rolim Adolfo Amaro;FORA DE AERODROMO;CORRIDA APÓS POUSO;INSTRUÇÃO;SUBSTANCIAL;0
45523;PTICG;***;AVIÃO;PIPER AIRCRAFT;PA-28R-200;P28R;PISTÃO;MONOMOTOR;1179;1179;4;1972;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;PRIVADA;SUBSTANCIAL;0
45522;PPHOR;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;56-C-1;PAUL;PISTÃO;MONOMOTOR;660;660;2;1962;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FORA DE AERODROMO;FORA DE AERODROMO;ARREMETIDA NO SOLO;INSTRUÇÃO;SUBSTANCIAL;0
45490;PRLAB;***;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;1996;BRASIL;BRASIL;AVIÃO;PARTICULAR;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;FAZENDA NOVA CONCEIÇÃO;SUBIDA;PRIVADA;DESTRUÍDA;3
45487;PTLOU;***;AVIÃO;BEECH AIRCRAFT;95-B55;BE55;PISTÃO;BIMOTOR;2268;2268;6;1982;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;BAIÃO;DECOLAGEM;TÁXI AÉREO;DESTRUÍDA;4
45470;PRWJS;REGULAR;AVIÃO;BOEING COMPANY;737-3Y0;B733;JATO;BIMOTOR;61234;61234;156;1989;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;NENHUM;0
45469;PTHQX;TÁXI AÉREO;HELICÓPTERO;BELL HELICOPTER;206B;B06;TURBOEIXO;MONOMOTOR;1452;1452;5;1983;BRASIL;BRASIL;HELICÓPTERO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;TÁXI AÉREO;LEVE;0
45466;PTONX;***;AVIÃO;CESSNA AIRCRAFT;310R;C310;PISTÃO;BIMOTOR;2495;2495;6;1979;BRASIL;BRASIL;AVIÃO;PARTICULAR;FRANCISCO LACERDA JÚNIOR;ESTADUAL DE CAMPOS DOS AMARAIS - PREFEITO FRANCISCO AMARAL;POUSO;PRIVADA;SUBSTANCIAL;0
45450;PRWJP;REGULAR;AVIÃO;BOEING COMPANY;737-3Q8;B733;JATO;BIMOTOR;63000;63000;156;1994;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;NENHUM;0
45447;PRRHF;TÁXI AÉREO;AVIÃO;PIPER AIRCRAFT;PA-31;PA31;PISTÃO;BIMOTOR;2948;2948;8;1969;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;TÁXI AÉREO;NENHUM;0
45417;PTVNO;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PA34;PISTÃO;BIMOTOR;2155;2155;6;1990;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;TANGARÁ DA SERRA;MARECHAL RONDON;POUSO;PRIVADA;SUBSTANCIAL;0
45415;PROEA;***;HELICÓPTERO;ROBINSON HELICOPTER;R22 BETA;R22;PISTÃO;MONOMOTOR;621;621;2;2005;BRASIL;BRASIL;HELICÓPTERO;INSTRUÇÃO;JACAREPAGUÁ;FORA DE AERODROMO;MANOBRA;INSTRUÇÃO;SUBSTANCIAL;0
45414;PTIRJ;***;AVIÃO;CESSNA AIRCRAFT;210L;C210;PISTÃO;MONOMOTOR;1723;1723;6;1973;BRASIL;BRASIL;AVIÃO;PARTICULAR;SANTO ANTÔNIO DE LEVERGER;MARECHAL RONDON;CORRIDA APÓS POUSO;PRIVADA;SUBSTANCIAL;0
45413;PPXRB;EXPERIMENTAL;AVIÃO;***;ACROBATA;ZZZZ;PISTÃO;MONOMOTOR;1467;1467;2;2007;BRASIL;BRASIL;AVIÃO;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;EXPERIMENTAL;DESTRUÍDA;1
45412;PTUDH;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1988;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;INDETERMINADA;AGRÍCOLA;DESTRUÍDA;2
45410;PTWBQ;***;AVIÃO;BEECH AIRCRAFT;B90;BE9L;TURBOÉLICE;BIMOTOR;4377;4377;7;1969;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;NÃO IDENTIFICADO;NÃO IDENTIFICADO;POUSO;TÁXI AÉREO;DESTRUÍDA;0
45409;PRRGF;PARTICULAR;AVIÃO;BEECH AIRCRAFT;A36;BE36;PISTÃO;MONOMOTOR;1633;1633;6;1999;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;DESTRUÍDA;3
45408;PTGQT;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1977;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;CIRCUITO DE TRÁFEGO;AGRÍCOLA;SUBSTANCIAL;1
45407;PTUCL;***;AVIÃO;NEIVA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1986;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;AGRÍCOLA;SUBSTANCIAL;0
45405;PRVBO;REGULAR;AVIÃO;BOEING;737-73V;B737;JATO;BIMOTOR;62595;62595;152;2002;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;REGULAR;NENHUM;0
45403;PTLCH;***;AVIÃO;STINSON AIRCRAFT;108-2;S108;PISTÃO;MONOMOTOR;1089;1089;4;1947;BRASIL;BRASIL;AVIÃO;HISTÓRICA;FAZENDA CENTRO DE VÔO A VELA IPUÃ;ATIBAIA;TÁXI;***;LEVE;0
45401;PUUSS;EXPERIMENTAL;ULTRALEVE;***;P2004 BRAVO;ULAC;PISTÃO;MONOMOTOR;580;580;2;2007;BRASIL;BRASIL;ULTRALEVE;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;EXPERIMENTAL;LEVE;0
45400;PROAF;***;AVIÃO;FOKKER;F28MK0100;F100;JATO;BIMOTOR;44450;44450;107;1992;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;LEVE;0
45399;PTEOT;***;AVIÃO;NEIVA;EMB-720C;PA32;PISTÃO;MONOMOTOR;1542;1542;7;1977;BRASIL;BRASIL;AVIÃO;TÁXI AÉREO;BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA;FAZENDA SANTO AMBRÓSIO;CRUZEIRO;TÁXI AÉREO;NENHUM;0
45397;PTYLS;***;HELICÓPTERO;EUROCOPTER FRANCE;AS 350 B2;AS50;TURBOEIXO;MONOMOTOR;2250;2250;6;1997;BRASIL;BRASIL;HELICÓPTERO;MÚLTIPLA;SANTOS DUMONT;ANGRA DOS REIS;CRUZEIRO;NÃO REGULAR;SUBSTANCIAL;0
45396;PRJMR;***;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PA34;PISTÃO;BIMOTOR;2155;2155;6;2005;BRASIL;BRASIL;AVIÃO;PARTICULAR;JOÃO CORREA DA ROCHA;CARAJÁS;SUBIDA;PRIVADA;LEVE;0
45393;PTDHU;***;AVIÃO;PIPER AIRCRAFT;PA-30;PA30;PISTÃO;BIMOTOR;1633;1633;4;1967;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;FRANCISCO DE ASSIS;SANTOS DUMONT;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
45392;PPMOF;***;HELICÓPTERO;ROBINSON HELICOPTER;R44;R44;TURBOEIXO;MONOMOTOR;1088;1088;4;2000;BRASIL;BRASIL;HELICÓPTERO;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;SANTA GENOVEVA/GOIÂNIA;DECOLAGEM;PRIVADA;SUBSTANCIAL;0
45391;PTLUP;PARTICULAR;AVIÃO;CESSNA AIRCRAFT;P210N;P210;PISTÃO;MONOMOTOR;1812;1812;6;1982;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
45390;PTUEW;***;AVIÃO;NEIVA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1989;BRASIL;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0
45334;PRMHX;REGULAR;AVIÃO;AIRBUS;A320-214;A320;JATO;BIMOTOR;77000;77000;184;2008;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APÓS POUSO;REGULAR;LEVE;0
45333;PTGOO;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1976;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA;AGRÍCOLA;SUBSTANCIAL;0
45332;PTUDD;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;1987;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;AGRÍCOLA;SUBSTANCIAL;0
45331;PRTKB;***;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-42-500;AT45;TURBOÉLICE;BIMOTOR;18600;18600;50;2001;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DESCIDA;REGULAR;NENHUM;0
45329;PTUMX;***;AVIÃO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;IPAN;PISTÃO;MONOMOTOR;1800;1800;1;2001;BRASIL;BRASIL;AVIÃO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE;ESPECIALIZADA;SUBSTANCIAL;0
45328;PTMUA;REGULAR;AVIÃO;BOEING;777-32WER;B77W;JATO;BIMOTOR;346544;346544;382;2008;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0
45327;PRTTP;REGULAR;AVIÃO;BOEING;727-2M7;B722;JATO;TRIMOTOR;88360;88360;7;1978;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0
45313;PRGIX;REGULAR;AVIÃO;BOEING COMPANY;737-809;B738;JATO;BIMOTOR;79015;79015;188;2001;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;NENHUM;0
45312;PRJJV;***;AVIÃO;LEARJET;31A;LJ31;JATO;BIMOTOR;7031;7031;10;1998;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;PRIVADA;SUBSTANCIAL;0
45311;PRZXZ;EXPERIMENTAL;HELICÓPTERO;SAFARI HELICOPTER CO. INTERNATIONAL;SAFARI;ZZZZ;PISTÃO;MONOMOTOR;703;703;2;2010;BRASIL;BRASIL;HELICÓPTERO;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA;EXPERIMENTAL;DESTRUÍDA;0
45310;PTINZ;***;AVIÃO;CESSNA AIRCRAFT;182P;C182;PISTÃO;MONOMOTOR;1338;1338;4;1973;BRASIL;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;PRIVADA;SUBSTANCIAL;1
45307;PPGMI;***;AVIÃO;AERO BOERO;AB-115;AB11;PISTÃO;MONOMOTOR;770;770;2;1992;BRASIL;BRASIL;AVIÃO;INSTRUÇÃO;BLUMENAU;BLUMENAU;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
45296;PRGOP;REGULAR;AVIÃO;BOEING;737-8BK;B738;JATO;BIMOTOR;70533;70533;193;2002;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;SUBIDA;REGULAR;NENHUM;0
45294;PPPTG;REGULAR;AVIÃO;AEROSPATIALE AND ALENIA;ATR-42-320;AT43;TURBOÉLICE;BIMOTOR;16900;16900;50;1989;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;REGULAR;NENHUM;0
45293;PRGTF;REGULAR;AVIÃO;BOEING;737-8EH;B738;JATO;BIMOTOR;79000;79000;194;2006;BRASIL;BRASIL;AVIÃO;REGULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;REGULAR;NENHUM;0
